"order_id","product_id","sale_n"
"R_0041755","PD_150",5
"R_0039982","PD_019",6
"R_0015363","PD_150",3
"R_0015316","PD_072",3
"R_0034125","PD_129",7
"R_0027085","PD_046",7
"R_0026535","PD_028",1
"R_0028178","PD_150",10
"R_0022956","PD_150",8
"R_0035557","PD_072",1
"R_0026482","PD_150",3
"R_0035993","PD_126",1
"R_0012953","PD_129",2
"R_0033533","PD_150",3
"R_0037643","PD_046",1
"R_0026801","PD_076",11
"R_0044171","PD_126",1
"R_0029815","PD_046",10
"R_0035410","PD_103",5
"R_0042941","PD_210",2
"R_0032210","PD_129",11
"R_0032893","PD_150",5
"R_0022515","PD_072",7
"R_0034097","PD_019",10
"R_0015336","PD_046",1
"R_0016781","PD_019",5
"R_0029380","PD_019",1
"R_0028241","PD_072",11
"R_0008980","PD_072",10
"R_0013466","PD_210",1
"R_0001660","PD_076",10
"R_0002845","PD_076",11
"R_0019769","PD_019",2
"R_0023003","PD_210",6
"R_0037227","PD_103",1
"R_0040587","PD_210",1
"R_0004152","PD_028",1
"R_0031150","PD_129",10
"R_0037738","PD_028",5
"R_0011670","PD_126",1
"R_0037570","PD_019",2
"R_0030604","PD_129",11
"R_0042072","PD_072",1
"R_0019826","PD_019",1
"R_0038876","PD_028",9
"R_0000596","PD_129",4
"R_0044807","PD_019",9
"R_0018087","PD_076",10
"R_0007891","PD_150",1
"R_0040161","PD_129",4
"R_0027931","PD_103",5
"R_0033833","PD_046",11
"R_0023022","PD_019",2
"R_0043554","PD_103",8
"R_0007826","PD_072",5
"R_0014709","PD_046",5
"R_0024544","PD_076",5
"R_0026219","PD_046",1
"R_0036305","PD_072",1
"R_0003467","PD_076",10
"R_0002727","PD_103",9
"R_0012740","PD_210",8
"R_0039096","PD_150",5
"R_0013760","PD_072",2
"R_0013945","PD_072",9
"R_0034066","PD_126",5
"R_0033650","PD_129",1
"R_0019625","PD_129",10
"R_0011577","PD_028",6
"R_0026337","PD_129",1
"R_0015083","PD_210",10
"R_0022987","PD_210",6
"R_0014682","PD_076",1
"R_0030619","PD_210",9
"R_0013109","PD_103",3
"R_0033261","PD_019",11
"R_0042227","PD_210",5
"R_0015601","PD_076",1
"R_0033880","PD_210",4
"R_0043530","PD_129",10
"R_0036249","PD_028",3
"R_0030126","PD_076",5
"R_0030952","PD_028",10
"R_0031429","PD_150",2
"R_0034579","PD_210",5
"R_0027373","PD_076",1
"R_0033149","PD_072",11
"R_0026463","PD_126",4
"R_0028833","PD_210",11
"R_0044282","PD_129",5
"R_0017390","PD_210",1
"R_0034753","PD_072",1
"R_0017069","PD_046",10
"R_0001843","PD_028",5
"R_0008437","PD_076",1
"R_0041433","PD_076",10
"R_0021263","PD_129",9
"R_0019637","PD_210",6
"R_0039151","PD_129",5
"R_0036552","PD_019",11
"R_0008003","PD_028",6
"R_0014276","PD_150",11
"R_0006794","PD_103",6
"R_0035550","PD_150",1
"R_0043557","PD_103",9
"R_0016545","PD_046",5
"R_0016461","PD_072",1
"R_0026027","PD_076",1
"R_0011384","PD_076",10
"R_0013819","PD_150",11
"R_0015005","PD_129",1
"R_0024022","PD_210",3
"R_0031615","PD_072",8
"R_0010282","PD_028",6
"R_0028983","PD_072",9
"R_0044255","PD_076",3
"R_0043732","PD_103",6
"R_0031363","PD_129",6
"R_0033503","PD_210",11
"R_0019595","PD_150",9
"R_0007405","PD_210",8
"R_0038104","PD_150",1
"R_0003589","PD_210",2
"R_0002646","PD_028",10
"R_0038456","PD_210",5
"R_0023317","PD_072",5
"R_0023702","PD_129",5
"R_0025484","PD_150",9
"R_0036762","PD_103",1
"R_0026608","PD_076",1
"R_0015316","PD_046",4
"R_0028424","PD_072",9
"R_0029764","PD_126",1
"R_0023826","PD_019",1
"R_0022517","PD_019",1
"R_0010979","PD_072",9
"R_0016922","PD_129",7
"R_0032785","PD_072",10
"R_0042469","PD_072",6
"R_0020181","PD_210",10
"R_0011078","PD_076",1
"R_0010235","PD_072",9
"R_0038771","PD_072",3
"R_0015713","PD_046",2
"R_0010740","PD_046",10
"R_0031485","PD_076",1
"R_0030066","PD_076",10
"R_0033235","PD_129",8
"R_0025322","PD_126",3
"R_0034338","PD_126",9
"R_0012822","PD_019",9
"R_0035128","PD_019",9
"R_0041841","PD_210",9
"R_0035011","PD_028",2
"R_0002701","PD_210",1
"R_0014686","PD_072",1
"R_0041437","PD_210",5
"R_0015899","PD_028",2
"R_0019479","PD_103",5
"R_0012819","PD_076",1
"R_0006523","PD_103",10
"R_0024833","PD_103",1
"R_0028809","PD_076",3
"R_0014523","PD_019",1
"R_0008066","PD_150",10
"R_0042596","PD_129",4
"R_0022486","PD_103",10
"R_0014516","PD_028",1
"R_0042295","PD_076",1
"R_0001182","PD_210",5
"R_0022440","PD_126",3
"R_0000661","PD_046",2
"R_0028238","PD_028",11
"R_0035513","PD_103",8
"R_0010893","PD_019",9
"R_0043507","PD_046",10
"R_0013057","PD_028",12
"R_0036171","PD_103",8
"R_0022084","PD_126",10
"R_0025149","PD_150",9
"R_0011679","PD_129",9
"R_0013595","PD_028",6
"R_0017989","PD_103",9
"R_0026174","PD_028",11
"R_0005677","PD_076",2
"R_0023134","PD_072",9
"R_0009743","PD_126",9
"R_0037649","PD_126",1
"R_0019868","PD_129",9
"R_0036363","PD_028",3
"R_0005948","PD_103",5
"R_0022859","PD_126",8
"R_0042966","PD_150",6
"R_0004557","PD_019",3
"R_0040651","PD_103",11
"R_0030010","PD_072",3
"R_0025427","PD_076",10
"R_0011062","PD_126",1
"R_0001804","PD_103",3
"R_0007693","PD_103",11
"R_0015996","PD_046",3
"R_0033053","PD_126",3
"R_0022868","PD_028",1
"R_0019353","PD_129",11
"R_0010667","PD_129",10
"R_0009845","PD_129",1
"R_0026291","PD_072",5
"R_0020605","PD_028",7
"R_0009679","PD_072",3
"R_0024121","PD_129",11
"R_0042771","PD_019",2
"R_0020957","PD_072",2
"R_0012254","PD_072",10
"R_0037578","PD_210",9
"R_0027930","PD_129",11
"R_0005194","PD_046",2
"R_0017882","PD_210",5
"R_0016583","PD_129",5
"R_0007683","PD_150",1
"R_0006073","PD_076",4
"R_0036263","PD_103",2
"R_0036936","PD_046",10
"R_0043733","PD_103",1
"R_0015742","PD_046",1
"R_0008449","PD_210",3
"R_0008805","PD_150",2
"R_0043593","PD_072",5
"R_0026007","PD_072",3
"R_0022248","PD_072",9
"R_0022021","PD_126",7
"R_0041454","PD_072",1
"R_0028179","PD_150",8
"R_0033374","PD_129",11
"R_0008148","PD_072",8
"R_0016915","PD_150",5
"R_0034532","PD_019",3
"R_0010735","PD_046",10
"R_0006157","PD_150",11
"R_0024438","PD_076",10
"R_0007767","PD_028",9
"R_0003887","PD_076",11
"R_0016357","PD_150",5
"R_0012946","PD_126",2
"R_0027150","PD_046",8
"R_0008565","PD_126",2
"R_0037017","PD_103",5
"R_0017138","PD_126",11
"R_0023936","PD_072",8
"R_0040116","PD_028",6
"R_0025101","PD_210",2
"R_0040802","PD_076",1
"R_0024262","PD_210",11
"R_0020385","PD_046",1
"R_0009504","PD_129",1
"R_0015950","PD_046",1
"R_0040452","PD_072",10
"R_0011387","PD_129",4
"R_0044696","PD_076",1
"R_0035158","PD_210",2
"R_0006763","PD_076",1
"R_0038799","PD_019",3
"R_0011217","PD_028",1
"R_0027362","PD_046",2
"R_0024443","PD_028",11
"R_0006116","PD_126",6
"R_0010220","PD_072",2
"R_0006203","PD_046",10
"R_0021363","PD_210",6
"R_0016758","PD_210",1
"R_0029389","PD_103",3
"R_0042353","PD_019",1
"R_0014858","PD_076",10
"R_0001365","PD_210",1
"R_0009722","PD_150",5
"R_0026510","PD_019",9
"R_0022479","PD_072",2
"R_0000194","PD_028",11
"R_0022939","PD_150",3
"R_0021338","PD_129",9
"R_0016049","PD_103",1
"R_0026082","PD_028",1
"R_0027971","PD_076",3
"R_0025509","PD_019",3
"R_0029831","PD_028",1
"R_0032750","PD_046",2
"R_0018821","PD_126",1
"R_0015849","PD_028",2
"R_0001033","PD_126",10
"R_0037426","PD_076",9
"R_0031470","PD_028",9
"R_0024747","PD_103",6
"R_0005647","PD_046",1
"R_0006752","PD_210",9
"R_0039031","PD_210",9
"R_0034735","PD_126",11
"R_0033513","PD_019",1
"R_0021736","PD_076",1
"R_0030498","PD_103",1
"R_0024128","PD_126",9
"R_0043651","PD_103",3
"R_0007753","PD_150",9
"R_0040617","PD_046",5
"R_0033029","PD_019",1
"R_0034143","PD_019",10
"R_0002617","PD_150",9
"R_0042131","PD_103",1
"R_0043441","PD_150",9
"R_0002583","PD_210",1
"R_0028768","PD_129",7
"R_0044102","PD_210",11
"R_0035305","PD_076",11
"R_0027422","PD_076",3
"R_0029785","PD_076",10
"R_0002644","PD_210",9
"R_0030884","PD_126",1
"R_0033170","PD_072",1
"R_0034901","PD_028",7
"R_0037847","PD_046",10
"R_0005146","PD_129",5
"R_0028607","PD_129",3
"R_0017687","PD_150",6
"R_0009506","PD_072",8
"R_0031282","PD_129",8
"R_0043228","PD_019",9
"R_0030795","PD_129",10
"R_0009989","PD_028",8
"R_0026558","PD_076",7
"R_0011672","PD_046",6
"R_0032952","PD_072",6
"R_0020613","PD_019",5
"R_0023029","PD_129",5
"R_0034891","PD_129",8
"R_0031929","PD_046",1
"R_0016856","PD_129",3
"R_0022479","PD_103",1
"R_0027873","PD_019",11
"R_0021137","PD_028",11
"R_0041124","PD_028",1
"R_0018707","PD_126",1
"R_0000094","PD_076",3
"R_0039800","PD_126",1
"R_0036563","PD_103",2
"R_0031125","PD_046",11
"R_0030249","PD_150",6
"R_0034368","PD_046",6
"R_0025590","PD_210",1
"R_0025108","PD_103",11
"R_0028151","PD_076",1
"R_0007815","PD_103",1
"R_0007786","PD_126",6
"R_0005250","PD_019",8
"R_0014294","PD_046",10
"R_0029732","PD_103",3
"R_0001680","PD_129",1
"R_0042909","PD_019",11
"R_0022091","PD_046",3
"R_0032240","PD_150",6
"R_0000808","PD_129",1
"R_0005584","PD_103",1
"R_0029695","PD_210",3
"R_0002410","PD_103",9
"R_0040678","PD_072",9
"R_0002323","PD_129",9
"R_0012408","PD_129",8
"R_0023856","PD_103",11
"R_0042681","PD_129",8
"R_0040201","PD_019",2
"R_0025159","PD_046",2
"R_0024835","PD_046",5
"R_0041483","PD_126",3
"R_0042792","PD_019",2
"R_0014129","PD_076",4
"R_0018831","PD_028",2
"R_0029684","PD_019",9
"R_0034277","PD_046",10
"R_0007953","PD_072",8
"R_0015995","PD_019",10
"R_0011773","PD_019",9
"R_0039602","PD_028",6
"R_0018587","PD_028",8
"R_0025666","PD_072",4
"R_0037422","PD_129",2
"R_0038193","PD_126",5
"R_0003181","PD_019",4
"R_0014882","PD_210",11
"R_0012337","PD_072",9
"R_0023702","PD_210",1
"R_0019357","PD_129",9
"R_0031524","PD_126",1
"R_0028715","PD_210",8
"R_0002809","PD_072",9
"R_0032864","PD_150",3
"R_0016375","PD_126",5
"R_0022141","PD_076",6
"R_0029654","PD_150",11
"R_0007349","PD_072",8
"R_0009748","PD_210",11
"R_0035738","PD_210",11
"R_0032072","PD_028",9
"R_0001173","PD_072",11
"R_0030839","PD_076",1
"R_0036709","PD_210",4
"R_0012581","PD_103",6
"R_0024876","PD_126",9
"R_0036583","PD_103",10
"R_0012868","PD_019",1
"R_0019843","PD_126",1
"R_0004827","PD_103",6
"R_0001562","PD_019",1
"R_0032834","PD_126",8
"R_0013717","PD_028",6
"R_0025814","PD_019",1
"R_0042804","PD_072",5
"R_0040508","PD_210",6
"R_0005111","PD_019",8
"R_0008429","PD_129",10
"R_0003068","PD_210",2
"R_0028940","PD_150",9
"R_0033735","PD_210",5
"R_0041052","PD_129",3
"R_0006408","PD_126",11
"R_0029499","PD_150",2
"R_0032902","PD_210",2
"R_0014469","PD_019",11
"R_0020669","PD_150",2
"R_0044177","PD_129",1
"R_0001262","PD_028",4
"R_0044986","PD_150",3
"R_0030921","PD_150",4
"R_0013761","PD_076",10
"R_0018134","PD_103",3
"R_0043137","PD_046",9
"R_0019018","PD_076",9
"R_0032113","PD_046",1
"R_0003271","PD_072",6
"R_0036647","PD_076",1
"R_0022526","PD_072",10
"R_0029200","PD_103",9
"R_0034121","PD_072",9
"R_0023484","PD_129",5
"R_0013495","PD_126",11
"R_0039096","PD_150",6
"R_0032665","PD_150",11
"R_0010435","PD_150",1
"R_0023733","PD_019",5
"R_0044396","PD_019",4
"R_0038494","PD_126",8
"R_0044165","PD_103",2
"R_0007960","PD_019",1
"R_0018445","PD_103",8
"R_0030805","PD_210",3
"R_0031401","PD_046",3
"R_0040012","PD_076",6
"R_0042761","PD_129",11
"R_0001242","PD_028",6
"R_0019478","PD_103",11
"R_0003595","PD_129",7
"R_0040807","PD_129",9
"R_0011120","PD_129",3
"R_0044419","PD_126",9
"R_0029725","PD_076",10
"R_0028553","PD_150",6
"R_0042766","PD_126",3
"R_0012974","PD_072",11
"R_0038016","PD_076",3
"R_0030998","PD_126",9
"R_0024343","PD_019",2
"R_0023496","PD_103",12
"R_0021102","PD_072",2
"R_0036478","PD_126",5
"R_0041981","PD_046",6
"R_0033537","PD_019",5
"R_0021473","PD_103",1
"R_0030344","PD_150",1
"R_0023711","PD_028",9
"R_0004296","PD_019",1
"R_0039192","PD_103",3
"R_0032770","PD_019",1
"R_0030040","PD_072",10
"R_0024130","PD_126",6
"R_0013930","PD_028",6
"R_0022219","PD_076",9
"R_0030230","PD_126",11
"R_0011947","PD_076",7
"R_0001144","PD_129",11
"R_0038063","PD_072",9
"R_0018064","PD_072",3
"R_0001220","PD_019",10
"R_0031228","PD_126",9
"R_0031225","PD_150",10
"R_0008674","PD_103",1
"R_0009292","PD_126",9
"R_0040041","PD_046",3
"R_0003328","PD_028",3
"R_0022311","PD_129",2
"R_0025253","PD_076",10
"R_0036927","PD_072",3
"R_0033999","PD_019",11
"R_0025529","PD_126",10
"R_0037779","PD_129",2
"R_0004857","PD_076",4
"R_0016778","PD_150",8
"R_0030949","PD_210",6
"R_0033952","PD_126",11
"R_0008977","PD_072",4
"R_0020564","PD_150",11
"R_0021265","PD_019",9
"R_0041412","PD_072",11
"R_0027837","PD_046",9
"R_0039220","PD_019",7
"R_0032841","PD_076",1
"R_0040203","PD_103",2
"R_0006391","PD_210",9
"R_0017440","PD_150",11
"R_0010774","PD_028",6
"R_0024900","PD_210",2
"R_0042936","PD_076",1
"R_0017737","PD_019",6
"R_0001381","PD_076",3
"R_0043407","PD_028",10
"R_0004720","PD_019",1
"R_0036222","PD_028",8
"R_0039956","PD_076",1
"R_0038166","PD_150",4
"R_0040793","PD_072",5
"R_0043279","PD_076",7
"R_0001119","PD_028",11
"R_0004220","PD_103",1
"R_0019344","PD_210",3
"R_0030172","PD_126",10
"R_0033698","PD_210",10
"R_0007834","PD_046",1
"R_0040919","PD_046",3
"R_0039138","PD_150",2
"R_0033909","PD_046",1
"R_0028451","PD_126",2
"R_0027739","PD_126",8
"R_0002207","PD_126",7
"R_0018549","PD_019",6
"R_0033881","PD_129",9
"R_0037822","PD_072",3
"R_0038539","PD_046",6
"R_0034840","PD_103",10
"R_0014976","PD_076",4
"R_0021068","PD_129",5
"R_0018520","PD_103",7
"R_0039182","PD_028",11
"R_0017046","PD_028",8
"R_0039133","PD_129",11
"R_0010533","PD_076",1
"R_0041574","PD_072",10
"R_0010685","PD_076",1
"R_0016735","PD_072",3
"R_0029624","PD_103",6
"R_0023497","PD_210",1
"R_0034260","PD_150",3
"R_0041577","PD_129",5
"R_0002589","PD_210",11
"R_0009702","PD_019",2
"R_0027363","PD_129",11
"R_0014263","PD_210",1
"R_0014155","PD_028",11
"R_0024733","PD_072",1
"R_0016311","PD_103",10
"R_0031905","PD_150",11
"R_0027918","PD_072",6
"R_0041952","PD_150",10
"R_0033825","PD_126",11
"R_0022625","PD_126",6
"R_0039429","PD_076",10
"R_0019769","PD_072",2
"R_0015579","PD_072",1
"R_0029271","PD_028",11
"R_0037486","PD_210",1
"R_0006631","PD_126",3
"R_0037179","PD_103",3
"R_0014470","PD_103",9
"R_0038374","PD_103",1
"R_0034646","PD_028",11
"R_0023897","PD_019",5
"R_0022235","PD_019",1
"R_0017387","PD_028",1
"R_0036861","PD_046",3
"R_0005396","PD_076",4
"R_0037712","PD_019",6
"R_0029375","PD_103",8
"R_0017969","PD_126",6
"R_0026492","PD_072",10
"R_0003085","PD_046",1
"R_0025455","PD_046",2
"R_0033410","PD_046",9
"R_0036023","PD_210",9
"R_0036988","PD_126",11
"R_0014515","PD_126",1
"R_0013434","PD_103",9
"R_0006562","PD_126",1
"R_0009571","PD_150",1
"R_0018824","PD_028",1
"R_0008907","PD_072",6
"R_0014334","PD_072",6
"R_0022531","PD_019",1
"R_0043022","PD_150",6
"R_0031145","PD_076",6
"R_0022409","PD_046",6
"R_0019338","PD_019",4
"R_0005963","PD_103",1
"R_0040547","PD_072",2
"R_0004765","PD_150",5
"R_0037403","PD_126",3
"R_0024806","PD_028",10
"R_0014612","PD_072",1
"R_0037275","PD_103",6
"R_0030979","PD_103",9
"R_0022003","PD_046",3
"R_0012243","PD_150",10
"R_0000297","PD_126",3
"R_0014051","PD_028",1
"R_0006218","PD_129",10
"R_0018736","PD_028",1
"R_0029111","PD_129",9
"R_0029583","PD_019",10
"R_0000163","PD_150",10
"R_0038289","PD_126",3
"R_0009517","PD_028",9
"R_0012499","PD_072",9
"R_0012943","PD_126",1
"R_0023855","PD_126",6
"R_0001177","PD_028",10
"R_0022465","PD_210",1
"R_0021064","PD_076",6
"R_0018967","PD_072",2
"R_0026074","PD_150",5
"R_0040269","PD_076",4
"R_0030598","PD_103",11
"R_0005014","PD_103",3
"R_0014086","PD_076",10
"R_0013527","PD_150",11
"R_0039555","PD_210",2
"R_0002894","PD_150",6
"R_0021111","PD_046",8
"R_0001420","PD_028",7
"R_0023867","PD_076",5
"R_0029519","PD_072",10
"R_0041934","PD_072",6
"R_0033768","PD_103",10
"R_0012660","PD_072",1
"R_0039194","PD_129",12
"R_0040191","PD_028",9
"R_0038430","PD_028",5
"R_0002758","PD_046",10
"R_0015648","PD_126",7
"R_0042373","PD_150",4
"R_0015588","PD_046",10
"R_0008983","PD_028",10
"R_0043758","PD_103",9
"R_0030895","PD_072",10
"R_0009926","PD_028",11
"R_0024394","PD_046",7
"R_0000184","PD_210",8
"R_0009650","PD_129",3
"R_0024392","PD_129",7
"R_0036653","PD_072",11
"R_0043574","PD_103",11
"R_0043188","PD_046",5
"R_0038708","PD_126",2
"R_0008138","PD_126",10
"R_0044201","PD_028",10
"R_0039989","PD_076",6
"R_0017786","PD_072",1
"R_0024510","PD_103",1
"R_0006510","PD_046",3
"R_0015364","PD_129",1
"R_0021440","PD_072",8
"R_0011471","PD_150",10
"R_0026296","PD_103",1
"R_0032159","PD_072",1
"R_0032993","PD_076",1
"R_0010861","PD_150",10
"R_0009757","PD_046",11
"R_0014996","PD_150",3
"R_0026386","PD_150",11
"R_0000486","PD_076",1
"R_0008741","PD_072",2
"R_0032263","PD_129",1
"R_0005505","PD_046",10
"R_0037626","PD_028",1
"R_0008474","PD_046",1
"R_0003509","PD_103",4
"R_0025963","PD_019",1
"R_0011999","PD_210",1
"R_0027980","PD_129",11
"R_0021826","PD_103",1
"R_0027257","PD_129",9
"R_0038525","PD_129",11
"R_0035963","PD_150",3
"R_0001937","PD_072",10
"R_0029120","PD_028",3
"R_0023957","PD_046",9
"R_0009129","PD_129",1
"R_0028231","PD_019",1
"R_0000306","PD_129",2
"R_0032347","PD_129",1
"R_0029968","PD_076",1
"R_0029149","PD_076",5
"R_0043644","PD_129",3
"R_0028552","PD_150",5
"R_0027198","PD_210",10
"R_0043851","PD_103",1
"R_0008314","PD_129",1
"R_0028891","PD_028",10
"R_0017130","PD_150",10
"R_0039037","PD_129",5
"R_0008003","PD_129",7
"R_0002726","PD_210",5
"R_0006196","PD_150",6
"R_0032965","PD_126",3
"R_0001357","PD_072",11
"R_0014998","PD_019",6
"R_0004321","PD_150",3
"R_0037199","PD_210",3
"R_0015519","PD_129",1
"R_0008289","PD_046",9
"R_0040739","PD_019",9
"R_0034081","PD_126",3
"R_0009787","PD_072",3
"R_0012575","PD_046",2
"R_0019030","PD_103",10
"R_0039295","PD_129",9
"R_0018238","PD_150",9
"R_0016766","PD_103",10
"R_0037881","PD_103",6
"R_0040870","PD_150",1
"R_0033101","PD_126",1
"R_0019420","PD_129",1
"R_0040310","PD_103",8
"R_0027705","PD_072",3
"R_0034828","PD_150",1
"R_0003981","PD_072",11
"R_0002298","PD_129",11
"R_0024765","PD_046",12
"R_0045041","PD_210",10
"R_0034418","PD_150",2
"R_0012708","PD_210",3
"R_0011335","PD_210",7
"R_0015013","PD_046",10
"R_0014547","PD_129",4
"R_0030968","PD_019",11
"R_0034437","PD_150",6
"R_0014677","PD_129",1
"R_0035984","PD_129",1
"R_0006240","PD_129",11
"R_0031666","PD_126",5
"R_0007511","PD_046",6
"R_0009726","PD_076",9
"R_0043063","PD_129",3
"R_0000546","PD_210",1
"R_0023635","PD_126",3
"R_0002563","PD_103",1
"R_0019861","PD_076",10
"R_0010064","PD_072",1
"R_0009787","PD_028",1
"R_0031986","PD_046",11
"R_0032539","PD_028",8
"R_0004702","PD_072",2
"R_0018986","PD_103",11
"R_0042853","PD_028",3
"R_0030546","PD_150",6
"R_0026255","PD_028",10
"R_0018137","PD_103",1
"R_0035696","PD_150",10
"R_0042655","PD_072",10
"R_0005278","PD_150",6
"R_0012134","PD_072",1
"R_0020593","PD_076",1
"R_0002952","PD_046",11
"R_0019502","PD_019",6
"R_0033173","PD_072",5
"R_0009424","PD_046",7
"R_0008291","PD_126",8
"R_0044798","PD_028",1
"R_0001647","PD_129",9
"R_0036216","PD_046",7
"R_0018911","PD_210",10
"R_0037348","PD_103",1
"R_0015961","PD_126",9
"R_0012980","PD_126",10
"R_0012649","PD_150",1
"R_0040286","PD_019",1
"R_0031218","PD_210",1
"R_0022043","PD_126",2
"R_0024663","PD_019",9
"R_0005557","PD_210",9
"R_0001072","PD_076",2
"R_0031945","PD_019",1
"R_0042458","PD_028",11
"R_0006410","PD_129",10
"R_0038589","PD_072",3
"R_0034103","PD_072",10
"R_0017284","PD_028",6
"R_0026542","PD_076",4
"R_0032962","PD_046",5
"R_0025331","PD_046",10
"R_0020490","PD_019",5
"R_0019902","PD_019",5
"R_0036440","PD_076",8
"R_0004685","PD_129",8
"R_0041102","PD_019",8
"R_0027762","PD_046",1
"R_0033943","PD_046",1
"R_0003813","PD_028",1
"R_0029986","PD_019",1
"R_0034100","PD_019",5
"R_0016554","PD_103",3
"R_0012869","PD_103",6
"R_0011093","PD_210",11
"R_0001750","PD_210",11
"R_0032720","PD_028",1
"R_0016425","PD_028",11
"R_0023688","PD_126",1
"R_0016566","PD_072",1
"R_0021608","PD_019",5
"R_0019328","PD_126",11
"R_0025991","PD_019",10
"R_0001943","PD_210",11
"R_0003145","PD_072",1
"R_0030080","PD_076",1
"R_0012898","PD_126",1
"R_0039959","PD_028",5
"R_0024751","PD_210",9
"R_0043442","PD_046",9
"R_0013209","PD_019",10
"R_0043100","PD_028",8
"R_0005987","PD_210",11
"R_0020075","PD_150",3
"R_0006501","PD_103",9
"R_0023313","PD_129",10
"R_0014131","PD_076",5
"R_0007649","PD_150",7
"R_0012058","PD_126",9
"R_0029908","PD_076",9
"R_0042000","PD_103",2
"R_0020440","PD_072",6
"R_0005709","PD_028",9
"R_0045081","PD_126",4
"R_0015387","PD_150",1
"R_0027991","PD_019",9
"R_0021209","PD_028",1
"R_0015356","PD_103",1
"R_0007840","PD_076",1
"R_0017219","PD_150",1
"R_0014709","PD_129",6
"R_0016869","PD_072",4
"R_0003992","PD_028",1
"R_0037899","PD_076",10
"R_0035167","PD_126",9
"R_0014071","PD_129",11
"R_0017130","PD_150",1
"R_0022143","PD_046",8
"R_0036419","PD_210",11
"R_0034947","PD_046",10
